Index,Date,Weekday,Departure Time,Arrivel Time,Price
465,2017-12-25,Monday,8:45 am,5:00 pm,$29
466,2017-12-25,Monday,11:00 am,6:30 pm,$23
467,2017-12-25,Monday,7:00 pm,Tue 2:54 am,$30
468,2017-12-25,Monday,7:00 pm,Tue 2:54 am,$44
469,2017-12-26,Tuesday,7:45 am,2:50 pm,$26
470,2017-12-26,Tuesday,7:45 am,2:50 pm,$39
471,2017-12-26,Tuesday,7:30 am,5:00 pm,$31
472,2017-12-26,Tuesday,9:10 am,5:00 pm,$29
473,2017-12-26,Tuesday,11:00 am,6:30 pm,$23
474,2017-12-26,Tuesday,7:00 pm,Wed 2:54 am,$30
475,2017-12-26,Tuesday,7:00 pm,Wed 2:54 am,$44
476,2017-12-27,Wednesday,7:45 am,2:50 pm,$26
477,2017-12-27,Wednesday,7:45 am,2:50 pm,$39
478,2017-12-27,Wednesday,7:30 am,5:00 pm,$31
479,2017-12-27,Wednesday,9:10 am,5:00 pm,$29
480,2017-12-27,Wednesday,11:00 am,6:30 pm,$28
481,2017-12-27,Wednesday,7:00 pm,Thu 2:54 am,$30
482,2017-12-27,Wednesday,7:00 pm,Thu 2:54 am,$44
483,2017-12-28,Thursday,7:45 am,2:50 pm,$26
484,2017-12-28,Thursday,7:45 am,2:50 pm,$39
485,2017-12-28,Thursday,7:30 am,5:00 pm,$33
486,2017-12-28,Thursday,9:10 am,5:00 pm,$29
487,2017-12-28,Thursday,11:00 am,6:30 pm,$28
488,2017-12-28,Thursday,7:00 pm,Fri 2:54 am,$30
489,2017-12-28,Thursday,7:00 pm,Fri 2:54 am,$44
490,2017-12-29,Friday,7:45 am,2:50 pm,$26
491,2017-12-29,Friday,7:45 am,2:50 pm,$39
492,2017-12-29,Friday,7:30 am,5:00 pm,$31
493,2017-12-29,Friday,9:10 am,5:00 pm,$29
494,2017-12-29,Friday,11:00 am,6:30 pm,$28
495,2017-12-29,Friday,7:00 pm,Sat 2:54 am,$30
496,2017-12-29,Friday,7:00 pm,Sat 2:54 am,$44
497,2017-12-30,Saturday,7:45 am,2:50 pm,$30
498,2017-12-30,Saturday,7:45 am,2:50 pm,$43
499,2017-12-30,Saturday,7:30 am,5:00 pm,$31
500,2017-12-30,Saturday,9:10 am,5:00 pm,$29
501,2017-12-30,Saturday,11:00 am,6:30 pm,$23
502,2017-12-30,Saturday,7:00 pm,Sun 2:54 am,$30
503,2017-12-30,Saturday,7:00 pm,Sun 2:54 am,$44
504,2017-12-31,Sunday,7:45 am,2:50 pm,$26
505,2017-12-31,Sunday,7:45 am,2:50 pm,$39
506,2017-12-31,Sunday,7:30 am,5:00 pm,$31
507,2017-12-31,Sunday,9:10 am,5:00 pm,$29
508,2017-12-31,Sunday,11:00 am,6:30 pm,$23
509,2017-12-31,Sunday,7:00 pm,Mon 2:54 am,$30
510,2017-12-31,Sunday,7:00 pm,Mon 2:54 am,$44
511,2018-01-01,Monday,7:45 am,2:50 pm,$26
512,2018-01-01,Monday,7:45 am,2:50 pm,$39
513,2018-01-01,Monday,7:30 am,5:00 pm,$31
514,2018-01-01,Monday,9:10 am,5:00 pm,$29
515,2018-01-01,Monday,11:00 am,6:30 pm,$23
516,2018-01-01,Monday,7:00 pm,Tue 2:54 am,$30
517,2018-01-01,Monday,7:00 pm,Tue 2:54 am,$44
518,2018-01-02,Tuesday,7:45 am,2:50 pm,$26
519,2018-01-02,Tuesday,7:45 am,2:50 pm,$39
520,2018-01-02,Tuesday,7:30 am,5:00 pm,$31
521,2018-01-02,Tuesday,9:10 am,5:00 pm,$29
522,2018-01-02,Tuesday,11:00 am,6:30 pm,$23
523,2018-01-02,Tuesday,7:00 pm,Wed 2:54 am,$30
524,2018-01-02,Tuesday,7:00 pm,Wed 2:54 am,$44
525,2018-01-03,Wednesday,7:45 am,2:50 pm,$26
526,2018-01-03,Wednesday,7:45 am,2:50 pm,$39
527,2018-01-03,Wednesday,7:30 am,5:00 pm,$31
528,2018-01-03,Wednesday,9:10 am,5:00 pm,$29
529,2018-01-03,Wednesday,11:00 am,6:30 pm,$23
530,2018-01-03,Wednesday,7:00 pm,Thu 2:54 am,$30
531,2018-01-03,Wednesday,7:00 pm,Thu 2:54 am,$44
532,2018-01-04,Thursday,7:45 am,2:50 pm,$26
533,2018-01-04,Thursday,7:45 am,2:50 pm,$39
534,2018-01-04,Thursday,7:30 am,5:00 pm,$31
535,2018-01-04,Thursday,9:10 am,5:00 pm,$29
536,2018-01-04,Thursday,11:00 am,6:30 pm,$23
537,2018-01-04,Thursday,7:00 pm,Fri 2:54 am,$30
538,2018-01-04,Thursday,7:00 pm,Fri 2:54 am,$44
539,2018-01-05,Friday,7:45 am,2:50 pm,$26
540,2018-01-05,Friday,7:45 am,2:50 pm,$39
541,2018-01-05,Friday,7:30 am,5:00 pm,$31
542,2018-01-05,Friday,9:10 am,5:00 pm,$29
543,2018-01-05,Friday,11:00 am,6:30 pm,$28
544,2018-01-05,Friday,7:00 pm,Sat 2:54 am,$30
545,2018-01-05,Friday,7:00 pm,Sat 2:54 am,$44
546,2018-01-06,Saturday,7:45 am,2:50 pm,$30
547,2018-01-06,Saturday,7:45 am,2:50 pm,$43
548,2018-01-06,Saturday,7:30 am,5:00 pm,$1
549,2018-01-06,Saturday,9:10 am,5:00 pm,$29
550,2018-01-06,Saturday,11:00 am,6:30 pm,$28
551,2018-01-06,Saturday,7:00 pm,Sun 2:54 am,$30
552,2018-01-06,Saturday,7:00 pm,Sun 2:54 am,$44
553,2018-01-07,Sunday,7:45 am,2:50 pm,$26
554,2018-01-07,Sunday,7:45 am,2:50 pm,$39
555,2018-01-07,Sunday,7:30 am,5:00 pm,$31
556,2018-01-07,Sunday,9:10 am,5:00 pm,$29
557,2018-01-07,Sunday,11:00 am,6:30 pm,$23
558,2018-01-07,Sunday,7:00 pm,Mon 2:54 am,$30
559,2018-01-07,Sunday,7:00 pm,Mon 2:54 am,$44
560,2018-01-08,Monday,7:45 am,2:50 pm,$26
561,2018-01-08,Monday,7:45 am,2:50 pm,$39
562,2018-01-08,Monday,7:30 am,5:00 pm,$31
563,2018-01-08,Monday,9:10 am,5:00 pm,$29
564,2018-01-08,Monday,11:00 am,6:30 pm,$23
565,2018-01-08,Monday,7:00 pm,Tue 2:54 am,$30
566,2018-01-08,Monday,7:00 pm,Tue 2:54 am,$44
567,2018-01-09,Tuesday,7:45 am,2:50 pm,$26
568,2018-01-09,Tuesday,7:45 am,2:50 pm,$39
569,2018-01-09,Tuesday,7:30 am,5:00 pm,$31
570,2018-01-09,Tuesday,9:10 am,5:00 pm,$29
571,2018-01-09,Tuesday,11:00 am,6:30 pm,$28
572,2018-01-09,Tuesday,7:00 pm,Wed 2:54 am,$30
573,2018-01-09,Tuesday,7:00 pm,Wed 2:54 am,$44
574,2018-01-10,Wednesday,7:45 am,2:50 pm,$1
575,2018-01-10,Wednesday,7:45 am,2:50 pm,$39
576,2018-01-10,Wednesday,7:30 am,5:00 pm,$31
577,2018-01-10,Wednesday,9:10 am,5:00 pm,$29
578,2018-01-10,Wednesday,11:00 am,6:30 pm,$23
579,2018-01-10,Wednesday,7:00 pm,Thu 2:54 am,$30
580,2018-01-10,Wednesday,7:00 pm,Thu 2:54 am,$44
581,2018-01-11,Thursday,7:45 am,2:50 pm,$26
582,2018-01-11,Thursday,7:45 am,2:50 pm,$39
583,2018-01-11,Thursday,7:30 am,5:00 pm,$1
584,2018-01-11,Thursday,9:10 am,5:00 pm,$1
585,2018-01-11,Thursday,11:00 am,6:30 pm,$23
586,2018-01-11,Thursday,7:00 pm,Fri 2:54 am,$1
587,2018-01-11,Thursday,7:00 pm,Fri 2:54 am,$44
588,2018-01-12,Friday,7:45 am,2:50 pm,$26
589,2018-01-12,Friday,7:45 am,2:50 pm,$39
590,2018-01-12,Friday,7:30 am,5:00 pm,$31
591,2018-01-12,Friday,9:10 am,5:00 pm,$29
592,2018-01-12,Friday,11:00 am,6:30 pm,$23
593,2018-01-12,Friday,7:00 pm,Sat 2:54 am,$30
594,2018-01-12,Friday,7:00 pm,Sat 2:54 am,$44
595,2018-01-13,Saturday,7:45 am,2:50 pm,$1
596,2018-01-13,Saturday,7:45 am,2:50 pm,$39
597,2018-01-13,Saturday,7:30 am,5:00 pm,$31
598,2018-01-13,Saturday,9:10 am,5:00 pm,$29
599,2018-01-13,Saturday,11:00 am,6:30 pm,$23
600,2018-01-13,Saturday,7:00 pm,Sun 2:54 am,$30
601,2018-01-13,Saturday,7:00 pm,Sun 2:54 am,$44
602,2018-01-14,Sunday,7:45 am,2:50 pm,$26
603,2018-01-14,Sunday,7:45 am,2:50 pm,$39
604,2018-01-14,Sunday,7:30 am,5:00 pm,$31
605,2018-01-14,Sunday,9:10 am,5:00 pm,$29
606,2018-01-14,Sunday,11:00 am,6:30 pm,$23
607,2018-01-14,Sunday,7:00 pm,Mon 2:54 am,$30
608,2018-01-14,Sunday,7:00 pm,Mon 2:54 am,$44
609,2018-01-15,Monday,7:45 am,2:50 pm,$26
610,2018-01-15,Monday,7:45 am,2:50 pm,$39
611,2018-01-15,Monday,7:30 am,5:00 pm,$31
612,2018-01-15,Monday,9:10 am,5:00 pm,$29
613,2018-01-15,Monday,11:00 am,6:30 pm,$23
614,2018-01-15,Monday,7:00 pm,Tue 2:54 am,$30
615,2018-01-15,Monday,7:00 pm,Tue 2:54 am,$44
616,2018-01-16,Tuesday,7:45 am,2:50 pm,$1
617,2018-01-16,Tuesday,7:45 am,2:50 pm,$39
618,2018-01-16,Tuesday,7:30 am,5:00 pm,$1
619,2018-01-16,Tuesday,9:10 am,5:00 pm,$29
620,2018-01-16,Tuesday,11:00 am,6:30 pm,$23
621,2018-01-16,Tuesday,7:00 pm,Wed 2:54 am,$30
622,2018-01-16,Tuesday,7:00 pm,Wed 2:54 am,$44
623,2018-01-17,Wednesday,7:45 am,2:50 pm,$26
624,2018-01-17,Wednesday,7:45 am,2:50 pm,$39
625,2018-01-17,Wednesday,7:30 am,5:00 pm,$31
626,2018-01-17,Wednesday,9:10 am,5:00 pm,$29
627,2018-01-17,Wednesday,11:00 am,6:30 pm,$23
628,2018-01-17,Wednesday,7:00 pm,Thu 2:54 am,$30
629,2018-01-17,Wednesday,7:00 pm,Thu 2:54 am,$44
630,2018-01-18,Thursday,7:45 am,2:50 pm,$26
631,2018-01-18,Thursday,7:45 am,2:50 pm,$39
632,2018-01-18,Thursday,7:30 am,5:00 pm,$31
633,2018-01-18,Thursday,9:10 am,5:00 pm,$29
634,2018-01-18,Thursday,11:00 am,6:30 pm,$1
635,2018-01-18,Thursday,7:00 pm,Fri 2:54 am,$30
636,2018-01-18,Thursday,7:00 pm,Fri 2:54 am,$44
637,2018-01-19,Friday,7:45 am,2:50 pm,$26
638,2018-01-19,Friday,7:45 am,2:50 pm,$39
639,2018-01-19,Friday,7:30 am,5:00 pm,$31
640,2018-01-19,Friday,9:10 am,5:00 pm,$29
641,2018-01-19,Friday,11:00 am,6:30 pm,$23
642,2018-01-19,Friday,7:00 pm,Sat 2:54 am,$30
643,2018-01-19,Friday,7:00 pm,Sat 2:54 am,$44
644,2018-01-20,Saturday,7:45 am,2:50 pm,$26
645,2018-01-20,Saturday,7:45 am,2:50 pm,$39
646,2018-01-20,Saturday,7:30 am,5:00 pm,$31
647,2018-01-20,Saturday,9:10 am,5:00 pm,$29
648,2018-01-20,Saturday,11:00 am,6:30 pm,$23
649,2018-01-20,Saturday,7:00 pm,Sun 2:54 am,$1
650,2018-01-20,Saturday,7:00 pm,Sun 2:54 am,$44
651,2018-01-21,Sunday,7:45 am,2:50 pm,$26
652,2018-01-21,Sunday,7:45 am,2:50 pm,$39
653,2018-01-21,Sunday,7:30 am,5:00 pm,$31
654,2018-01-21,Sunday,9:10 am,5:00 pm,$1
655,2018-01-21,Sunday,11:00 am,6:30 pm,$23
656,2018-01-21,Sunday,7:00 pm,Mon 2:54 am,$30
657,2018-01-21,Sunday,7:00 pm,Mon 2:54 am,$44
658,2018-01-22,Monday,7:45 am,2:50 pm,$26
659,2018-01-22,Monday,7:45 am,2:50 pm,$39
660,2018-01-22,Monday,7:30 am,5:00 pm,$1
661,2018-01-22,Monday,9:10 am,5:00 pm,$29
662,2018-01-22,Monday,11:00 am,6:30 pm,$1
663,2018-01-22,Monday,7:00 pm,Tue 2:54 am,$30
664,2018-01-22,Monday,7:00 pm,Tue 2:54 am,$44
665,2018-01-23,Tuesday,7:45 am,2:50 pm,$26
666,2018-01-23,Tuesday,7:45 am,2:50 pm,$39
667,2018-01-23,Tuesday,7:30 am,5:00 pm,$1
668,2018-01-23,Tuesday,9:10 am,5:00 pm,$1
669,2018-01-23,Tuesday,11:00 am,6:30 pm,$23
670,2018-01-23,Tuesday,7:00 pm,Wed 2:54 am,$30
671,2018-01-23,Tuesday,7:00 pm,Wed 2:54 am,$44
672,2018-01-24,Wednesday,7:45 am,2:50 pm,$26
673,2018-01-24,Wednesday,7:45 am,2:50 pm,$39
674,2018-01-24,Wednesday,7:30 am,5:00 pm,$31
675,2018-01-24,Wednesday,9:10 am,5:00 pm,$29
676,2018-01-24,Wednesday,11:00 am,6:30 pm,$1
677,2018-01-24,Wednesday,7:00 pm,Thu 2:54 am,$30
678,2018-01-24,Wednesday,7:00 pm,Thu 2:54 am,$44
679,2018-01-25,Thursday,7:45 am,2:50 pm,$26
680,2018-01-25,Thursday,7:45 am,2:50 pm,$39
681,2018-01-25,Thursday,7:30 am,5:00 pm,$1
682,2018-01-25,Thursday,9:10 am,5:00 pm,$29
683,2018-01-25,Thursday,11:00 am,6:30 pm,$1
684,2018-01-25,Thursday,7:00 pm,Fri 2:54 am,$30
685,2018-01-25,Thursday,7:00 pm,Fri 2:54 am,$44
686,2018-01-26,Friday,7:45 am,2:50 pm,$26
687,2018-01-26,Friday,7:45 am,2:50 pm,$39
688,2018-01-26,Friday,7:30 am,5:00 pm,$31
689,2018-01-26,Friday,9:10 am,5:00 pm,$29
690,2018-01-26,Friday,11:00 am,6:30 pm,$23
691,2018-01-26,Friday,7:00 pm,Sat 2:54 am,$30
692,2018-01-26,Friday,7:00 pm,Sat 2:54 am,$44
693,2018-01-27,Saturday,7:45 am,2:50 pm,$1
694,2018-01-27,Saturday,7:45 am,2:50 pm,$39
695,2018-01-27,Saturday,7:30 am,5:00 pm,$31
696,2018-01-27,Saturday,9:10 am,5:00 pm,$29
697,2018-01-27,Saturday,11:00 am,6:30 pm,$1
698,2018-01-27,Saturday,7:00 pm,Sun 2:54 am,$30
699,2018-01-27,Saturday,7:00 pm,Sun 2:54 am,$44
700,2018-01-28,Sunday,7:45 am,2:50 pm,$26
701,2018-01-28,Sunday,7:45 am,2:50 pm,$39
702,2018-01-28,Sunday,7:30 am,5:00 pm,$31
703,2018-01-28,Sunday,9:10 am,5:00 pm,$29
704,2018-01-28,Sunday,11:00 am,6:30 pm,$23
705,2018-01-28,Sunday,7:00 pm,Mon 2:54 am,$30
706,2018-01-28,Sunday,7:00 pm,Mon 2:54 am,$44
707,2018-01-29,Monday,7:45 am,2:50 pm,$26
708,2018-01-29,Monday,7:45 am,2:50 pm,$39
709,2018-01-29,Monday,7:30 am,5:00 pm,$31
710,2018-01-29,Monday,9:10 am,5:00 pm,$29
711,2018-01-29,Monday,11:00 am,6:30 pm,$23
712,2018-01-29,Monday,7:00 pm,Tue 2:54 am,$30
713,2018-01-29,Monday,7:00 pm,Tue 2:54 am,$44
714,2018-01-30,Tuesday,7:45 am,2:50 pm,$1
715,2018-01-30,Tuesday,7:45 am,2:50 pm,$39
716,2018-01-30,Tuesday,7:30 am,5:00 pm,$1
717,2018-01-30,Tuesday,9:10 am,5:00 pm,$29
718,2018-01-30,Tuesday,11:00 am,6:30 pm,$1
719,2018-01-30,Tuesday,7:00 pm,Wed 2:54 am,$30
720,2018-01-30,Tuesday,7:00 pm,Wed 2:54 am,$44
721,2018-01-31,Wednesday,7:45 am,2:50 pm,$1
722,2018-01-31,Wednesday,7:45 am,2:50 pm,$39
723,2018-01-31,Wednesday,7:30 am,5:00 pm,$1
724,2018-01-31,Wednesday,9:10 am,5:00 pm,$1
725,2018-01-31,Wednesday,11:00 am,6:30 pm,$23
726,2018-01-31,Wednesday,7:00 pm,Thu 2:54 am,$30
727,2018-01-31,Wednesday,7:00 pm,Thu 2:54 am,$44
728,2018-02-01,Thursday,7:45 am,2:50 pm,$1
729,2018-02-01,Thursday,7:45 am,2:50 pm,$39
730,2018-02-01,Thursday,7:30 am,5:00 pm,$33
731,2018-02-01,Thursday,9:10 am,5:00 pm,$29
732,2018-02-01,Thursday,11:00 am,6:30 pm,$1
733,2018-02-01,Thursday,7:00 pm,Fri 2:54 am,$30
734,2018-02-01,Thursday,7:00 pm,Fri 2:54 am,$44
735,2018-02-02,Friday,7:45 am,2:50 pm,$26
736,2018-02-02,Friday,7:45 am,2:50 pm,$39
737,2018-02-02,Friday,7:30 am,5:00 pm,$31
738,2018-02-02,Friday,9:10 am,5:00 pm,$29
739,2018-02-02,Friday,11:00 am,6:30 pm,$23
740,2018-02-02,Friday,7:00 pm,Sat 2:54 am,$30
741,2018-02-02,Friday,7:00 pm,Sat 2:54 am,$44
