Index,Date,Weekday,Departure Time,Arrivel Time,Price
279,2017-11-16,Thursday,7:30 am,9:40 am,$29
280,2017-11-16,Thursday,9:50 am,12:10 pm,$1
281,2017-11-16,Thursday,11:00 am,1:15 pm,$15
282,2017-11-16,Thursday,2:00 pm,4:10 pm,$14
283,2017-11-16,Thursday,2:00 pm,4:10 pm,$24
284,2017-11-16,Thursday,3:30 pm,5:35 pm,$15
285,2017-11-16,Thursday,3:30 pm,5:35 pm,$30
286,2017-11-16,Thursday,7:00 pm,9:19 pm,$25
287,2017-11-16,Thursday,7:00 pm,9:19 pm,$35
288,2017-11-17,Friday,7:30 am,9:40 am,$17
289,2017-11-17,Friday,7:30 am,9:40 am,$29
290,2017-11-17,Friday,9:50 am,12:10 pm,$15
291,2017-11-17,Friday,11:00 am,1:15 pm,$15
292,2017-11-17,Friday,2:00 pm,4:10 pm,$14
293,2017-11-17,Friday,2:00 pm,4:10 pm,$24
294,2017-11-17,Friday,3:30 pm,5:55 pm,$16
295,2017-11-17,Friday,3:30 pm,5:55 pm,$30
296,2017-11-17,Friday,4:30 pm,7:10 pm,$16
297,2017-11-17,Friday,7:00 pm,9:19 pm,$25
298,2017-11-17,Friday,7:00 pm,9:19 pm,$35
299,2017-11-18,Saturday,7:30 am,9:40 am,$17
300,2017-11-18,Saturday,7:30 am,9:40 am,$29
301,2017-11-18,Saturday,9:50 am,12:10 pm,$15
302,2017-11-18,Saturday,11:00 am,1:15 pm,$18
303,2017-11-18,Saturday,2:00 pm,4:10 pm,$14
304,2017-11-18,Saturday,2:00 pm,4:10 pm,$24
305,2017-11-18,Saturday,3:30 pm,5:35 pm,$15
306,2017-11-18,Saturday,3:30 pm,5:35 pm,$30
307,2017-11-18,Saturday,7:00 pm,9:19 pm,$25
308,2017-11-18,Saturday,7:00 pm,9:19 pm,$35
309,2017-11-19,Sunday,7:30 am,9:40 am,$17
310,2017-11-19,Sunday,7:30 am,9:40 am,$29
311,2017-11-19,Sunday,9:50 am,12:10 pm,$15
312,2017-11-19,Sunday,11:00 am,1:15 pm,$18
313,2017-11-19,Sunday,2:00 pm,4:10 pm,$14
314,2017-11-19,Sunday,2:00 pm,4:10 pm,$24
315,2017-11-19,Sunday,3:30 pm,5:40 pm,$22
316,2017-11-19,Sunday,4:30 pm,6:45 pm,$15
317,2017-11-19,Sunday,4:30 pm,6:45 pm,$30
318,2017-11-19,Sunday,7:00 pm,9:19 pm,$25
319,2017-11-19,Sunday,7:00 pm,9:19 pm,$35
320,2017-11-20,Monday,7:30 am,9:40 am,$17
321,2017-11-20,Monday,7:30 am,9:40 am,$29
322,2017-11-20,Monday,9:50 am,12:10 pm,$15
323,2017-11-20,Monday,11:00 am,1:15 pm,$18
324,2017-11-20,Monday,2:00 pm,4:10 pm,$14
325,2017-11-20,Monday,2:00 pm,4:10 pm,$24
326,2017-11-20,Monday,3:30 pm,5:35 pm,$15
327,2017-11-20,Monday,3:30 pm,5:35 pm,$30
328,2017-11-20,Monday,7:00 pm,9:19 pm,$25
329,2017-11-20,Monday,7:00 pm,9:19 pm,$35
330,2017-11-21,Tuesday,7:30 am,9:40 am,$17
331,2017-11-21,Tuesday,7:30 am,9:40 am,$29
332,2017-11-21,Tuesday,9:50 am,12:10 pm,$15
333,2017-11-21,Tuesday,11:00 am,1:15 pm,$15
334,2017-11-21,Tuesday,2:00 pm,4:10 pm,$14
